config_id,factor,value,task_id,seed,alpha,beta,evaporation,evaluation_budget,length_km,runtime_s,evaluations
alpha_0.5,alpha,0.5,13,12,0.5,2.0,0.5,7500,2.026911186852802,6.39681563002523,7500
alpha_0.5,alpha,0.5,13,13,0.5,2.0,0.5,7500,2.026911186852802,6.394716181093827,7500
alpha_0.5,alpha,0.5,13,14,0.5,2.0,0.5,7500,2.026911186852802,6.477385526057333,7500
alpha_0.5,alpha,0.5,13,15,0.5,2.0,0.5,7500,2.026911186852802,6.246632023015991,7500
alpha_0.5,alpha,0.5,13,16,0.5,2.0,0.5,7500,2.026911186852802,6.427302542026155,7500
alpha_0.5,alpha,0.5,13,17,0.5,2.0,0.5,7500,2.026911186852802,6.417368513997644,7500
alpha_0.5,alpha,0.5,13,18,0.5,2.0,0.5,7500,2.026911186852802,6.404911366989836,7500
alpha_0.5,alpha,0.5,13,19,0.5,2.0,0.5,7500,2.026911186852802,6.30997723096516,7500
alpha_0.5,alpha,0.5,14,0,0.5,2.0,0.5,7500,1.067134550587395,2.7779679669765756,7500
alpha_0.5,alpha,0.5,14,1,0.5,2.0,0.5,7500,1.067134550587395,2.800364903989248,7500
alpha_0.5,alpha,0.5,14,2,0.5,2.0,0.5,7500,1.067134550587395,2.782288706046529,7500
alpha_0.5,alpha,0.5,14,3,0.5,2.0,0.5,7500,1.067134550587395,2.7699953760020435,7500
alpha_0.5,alpha,0.5,14,4,0.5,2.0,0.5,7500,1.067134550587395,2.7706768569769338,7500
alpha_0.5,alpha,0.5,14,5,0.5,2.0,0.5,7500,1.067134550587395,2.7181600249605253,7500
alpha_0.5,alpha,0.5,14,6,0.5,2.0,0.5,7500,1.067134550587395,2.760051841964014,7500
alpha_0.5,alpha,0.5,14,7,0.5,2.0,0.5,7500,1.067134550587395,2.836625266005285,7500
alpha_0.5,alpha,0.5,14,8,0.5,2.0,0.5,7500,1.067134550587395,2.798456338001415,7500
alpha_0.5,alpha,0.5,14,9,0.5,2.0,0.5,7500,1.067134550587395,2.787752705044113,7500
alpha_0.5,alpha,0.5,14,10,0.5,2.0,0.5,7500,1.067134550587395,2.869618059019558,7500
alpha_0.5,alpha,0.5,14,11,0.5,2.0,0.5,7500,1.067134550587395,2.851308695040643,7500
alpha_0.5,alpha,0.5,14,12,0.5,2.0,0.5,7500,1.067134550587395,2.886136865010485,7500
alpha_0.5,alpha,0.5,14,13,0.5,2.0,0.5,7500,1.067134550587395,2.764887275057845,7500
alpha_0.5,alpha,0.5,14,14,0.5,2.0,0.5,7500,1.067134550587395,2.8273047279799357,7500
alpha_0.5,alpha,0.5,14,15,0.5,2.0,0.5,7500,1.067134550587395,2.8637392360251397,7500
alpha_0.5,alpha,0.5,14,16,0.5,2.0,0.5,7500,1.067134550587395,2.855810943990946,7500
alpha_0.5,alpha,0.5,14,17,0.5,2.0,0.5,7500,1.067134550587395,2.783709258073941,7500
alpha_0.5,alpha,0.5,14,18,0.5,2.0,0.5,7500,1.067134550587395,2.8059844890376553,7500
alpha_0.5,alpha,0.5,14,19,0.5,2.0,0.5,7500,1.067134550587395,2.7590699259890243,7500
alpha_0.5,alpha,0.5,15,0,0.5,2.0,0.5,7500,2.112602871122433,5.058390215039253,7500
alpha_0.5,alpha,0.5,15,1,0.5,2.0,0.5,7500,2.112602871122433,5.259061833960004,7500
alpha_0.5,alpha,0.5,15,2,0.5,2.0,0.5,7500,2.112602871122433,5.04179080191534,7500
alpha_0.5,alpha,0.5,15,3,0.5,2.0,0.5,7500,2.112602871122433,5.109228195971809,7500
alpha_0.5,alpha,0.5,15,4,0.5,2.0,0.5,7500,2.112602871122433,5.011841877014376,7500
alpha_0.5,alpha,0.5,15,5,0.5,2.0,0.5,7500,2.112602871122433,5.178236624924466,7500
alpha_0.5,alpha,0.5,15,6,0.5,2.0,0.5,7500,2.112602871122433,5.071148771094158,7500
alpha_0.5,alpha,0.5,15,7,0.5,2.0,0.5,7500,2.112602871122433,5.214650055975653,7500
alpha_0.5,alpha,0.5,15,8,0.5,2.0,0.5,7500,2.112602871122433,5.4004205610835925,7500
alpha_0.5,alpha,0.5,15,9,0.5,2.0,0.5,7500,2.112602871122433,5.238982698065229,7500
alpha_0.5,alpha,0.5,15,10,0.5,2.0,0.5,7500,2.112602871122433,5.266002147109248,7500
alpha_0.5,alpha,0.5,15,11,0.5,2.0,0.5,7500,2.112602871122433,5.1414160470012575,7500
alpha_0.5,alpha,0.5,15,12,0.5,2.0,0.5,7500,2.112602871122433,5.265844894107431,7500
alpha_0.5,alpha,0.5,15,13,0.5,2.0,0.5,7500,2.112602871122433,5.293037522002123,7500
alpha_0.5,alpha,0.5,15,14,0.5,2.0,0.5,7500,2.112602871122433,5.036065525957383,7500
alpha_0.5,alpha,0.5,15,15,0.5,2.0,0.5,7500,2.112602871122433,5.185009427019395,7500
alpha_0.5,alpha,0.5,15,16,0.5,2.0,0.5,7500,2.112602871122433,5.073292052024044,7500
alpha_0.5,alpha,0.5,15,17,0.5,2.0,0.5,7500,2.112602871122433,5.459606758086011,7500
alpha_0.5,alpha,0.5,15,18,0.5,2.0,0.5,7500,2.112602871122433,5.000964708975516,7500
alpha_0.5,alpha,0.5,15,19,0.5,2.0,0.5,7500,2.112602871122433,5.247318738955073,7500
alpha_0.5,alpha,0.5,16,0,0.5,2.0,0.5,7500,2.177455765655046,9.472093127900735,7500
alpha_0.5,alpha,0.5,16,1,0.5,2.0,0.5,7500,2.165852252724251,9.567856497014873,7500
alpha_0.5,alpha,0.5,16,2,0.5,2.0,0.5,7500,2.159640501700675,9.496107092010789,7500
alpha_0.5,alpha,0.5,16,3,0.5,2.0,0.5,7500,2.159640501700675,9.923777377000079,7500
alpha_0.5,alpha,0.5,16,4,0.5,2.0,0.5,7500,2.159640501700675,9.484725874033757,7500
alpha_0.5,alpha,0.5,16,5,0.5,2.0,0.5,7500,2.1636030884234545,9.453969308990054,7500
alpha_0.5,alpha,0.5,16,6,0.5,2.0,0.5,7500,2.1636030884234545,9.77144744596444,7500
alpha_0.5,alpha,0.5,16,7,0.5,2.0,0.5,7500,2.1596405017006752,9.84451211092528,7500
alpha_0.5,alpha,0.5,16,8,0.5,2.0,0.5,7500,2.165852252724251,9.720422387938015,7500
alpha_0.5,alpha,0.5,16,9,0.5,2.0,0.5,7500,2.159640501700675,9.745684857014567,7500
alpha_0.5,alpha,0.5,16,10,0.5,2.0,0.5,7500,2.1636030884234545,9.474380687926896,7500
alpha_0.5,alpha,0.5,16,11,0.5,2.0,0.5,7500,2.1632901501485526,9.95384022698272,7500
alpha_0.5,alpha,0.5,16,12,0.5,2.0,0.5,7500,2.1658522527242514,9.874876994988881,7500
alpha_0.5,alpha,0.5,16,13,0.5,2.0,0.5,7500,2.1596405017006752,9.899728981079534,7500
alpha_0.5,alpha,0.5,16,14,0.5,2.0,0.5,7500,2.1596405017006752,9.442496606963687,7500
alpha_0.5,alpha,0.5,16,15,0.5,2.0,0.5,7500,2.165852252724251,9.42135583201889,7500
alpha_0.5,alpha,0.5,16,16,0.5,2.0,0.5,7500,2.159640501700675,9.811143524944782,7500
alpha_0.5,alpha,0.5,16,17,0.5,2.0,0.5,7500,2.163290150148553,9.589509645942599,7500
alpha_0.5,alpha,0.5,16,18,0.5,2.0,0.5,7500,2.1596405017006752,9.642505664960481,7500
alpha_0.5,alpha,0.5,16,19,0.5,2.0,0.5,7500,2.163290150148553,9.799946180079132,7500
alpha_0.5,alpha,0.5,17,0,0.5,2.0,0.5,7500,2.0100547196305705,3.8565821659285575,7500
alpha_0.5,alpha,0.5,17,1,0.5,2.0,0.5,7500,2.0100547196305705,3.8823366509750485,7500
alpha_0.5,alpha,0.5,17,2,0.5,2.0,0.5,7500,2.0100547196305705,3.874963100068271,7500
alpha_0.5,alpha,0.5,17,3,0.5,2.0,0.5,7500,2.0100547196305705,3.814404118922539,7500
alpha_0.5,alpha,0.5,17,4,0.5,2.0,0.5,7500,2.0100547196305705,3.991363847046159,7500
alpha_0.5,alpha,0.5,17,5,0.5,2.0,0.5,7500,2.0100547196305705,3.823994996957481,7500
alpha_0.5,alpha,0.5,17,6,0.5,2.0,0.5,7500,2.0100547196305705,3.9784739919705316,7500
alpha_0.5,alpha,0.5,17,7,0.5,2.0,0.5,7500,2.0100547196305705,4.062564980005845,7500
alpha_0.5,alpha,0.5,17,8,0.5,2.0,0.5,7500,2.0100547196305705,3.891702336957678,7500
alpha_0.5,alpha,0.5,17,9,0.5,2.0,0.5,7500,2.0100547196305705,3.8325182270491496,7500
alpha_0.5,alpha,0.5,17,10,0.5,2.0,0.5,7500,2.0100547196305705,4.009061141987331,7500
alpha_0.5,alpha,0.5,17,11,0.5,2.0,0.5,7500,2.0100547196305705,4.0266194340074435,7500
alpha_0.5,alpha,0.5,17,12,0.5,2.0,0.5,7500,2.0100547196305705,3.9757402749964967,7500
alpha_0.5,alpha,0.5,17,13,0.5,2.0,0.5,7500,2.0100547196305705,3.8221870380220935,7500
alpha_0.5,alpha,0.5,17,14,0.5,2.0,0.5,7500,2.0100547196305705,4.046601364039816,7500
alpha_0.5,alpha,0.5,17,15,0.5,2.0,0.5,7500,2.0100547196305705,3.8115080130519345,7500
alpha_0.5,alpha,0.5,17,16,0.5,2.0,0.5,7500,2.0100547196305705,3.929456853074953,7500
alpha_0.5,alpha,0.5,17,17,0.5,2.0,0.5,7500,2.0100547196305705,3.9586295580957085,7500
alpha_0.5,alpha,0.5,17,18,0.5,2.0,0.5,7500,2.0100547196305705,3.8379348890157416,7500
alpha_0.5,alpha,0.5,17,19,0.5,2.0,0.5,7500,2.0100547196305705,4.0182733059627935,7500
alpha_0.5,alpha,0.5,18,0,0.5,2.0,0.5,7500,2.7052757751641314,9.683079369016923,7500
alpha_0.5,alpha,0.5,18,1,0.5,2.0,0.5,7500,2.7191881704255225,9.560977570014074,7500
alpha_0.5,alpha,0.5,18,2,0.5,2.0,0.5,7500,2.7191881704255225,9.56807945703622,7500
alpha_0.5,alpha,0.5,18,3,0.5,2.0,0.5,7500,2.7052757751641314,9.41762467904482,7500
alpha_0.5,alpha,0.5,18,4,0.5,2.0,0.5,7500,2.7052757751641314,9.700432326062582,7500
alpha_0.5,alpha,0.5,18,5,0.5,2.0,0.5,7500,2.7052757751641314,9.982116521918215,7500
alpha_0.5,alpha,0.5,18,6,0.5,2.0,0.5,7500,2.7052757751641314,9.79380891600158,7500
alpha_0.5,alpha,0.5,18,7,0.5,2.0,0.5,7500,2.7052757751641314,9.677244663937017,7500
alpha_0.5,alpha,0.5,18,8,0.5,2.0,0.5,7500,2.7191881704255225,9.899213379016146,7500
alpha_0.5,alpha,0.5,18,9,0.5,2.0,0.5,7500,2.7191881704255225,9.529471936984919,7500
alpha_0.5,alpha,0.5,18,10,0.5,2.0,0.5,7500,2.7052757751641314,9.893184689921327,7500
alpha_0.5,alpha,0.5,18,11,0.5,2.0,0.5,7500,2.7052757751641314,9.417984956991859,7500
alpha_0.5,alpha,0.5,18,12,0.5,2.0,0.5,7500,2.7052757751641314,9.700969943078235,7500
alpha_0.5,alpha,0.5,18,13,0.5,2.0,0.5,7500,2.7052757751641314,9.86621553299483,7500
alpha_0.5,alpha,0.5,18,14,0.5,2.0,0.5,7500,2.7191881704255225,9.970196468057111,7500
alpha_0.5,alpha,0.5,18,15,0.5,2.0,0.5,7500,2.7191881704255225,9.42773287196178,7500
alpha_0.5,alpha,0.5,18,16,0.5,2.0,0.5,7500,2.7191881704255225,9.455375169985928,7500
alpha_0.5,alpha,0.5,18,17,0.5,2.0,0.5,7500,2.7052757751641314,10.848305811989121,7500
alpha_0.5,alpha,0.5,18,18,0.5,2.0,0.5,7500,2.7052757751641314,9.881216458044946,7500
alpha_0.5,alpha,0.5,18,19,0.5,2.0,0.5,7500,2.7052757751641314,9.865926745929755,7500
alpha_0.5,alpha,0.5,19,0,0.5,2.0,0.5,7500,1.908463713665149,3.3004388390108943,7500
alpha_0.5,alpha,0.5,19,1,0.5,2.0,0.5,7500,1.908463713665149,3.2723846909357235,7500
alpha_0.5,alpha,0.5,19,2,0.5,2.0,0.5,7500,1.908463713665149,3.301015288918279,7500
alpha_0.5,alpha,0.5,19,3,0.5,2.0,0.5,7500,1.908463713665149,3.2843698100186884,7500
alpha_0.5,alpha,0.5,19,4,0.5,2.0,0.5,7500,1.908463713665149,3.2435862040147185,7500
alpha_0.5,alpha,0.5,19,5,0.5,2.0,0.5,7500,1.908463713665149,3.673114620964043,7500
alpha_0.5,alpha,0.5,19,6,0.5,2.0,0.5,7500,1.908463713665149,3.407712626038119,7500
alpha_0.5,alpha,0.5,19,7,0.5,2.0,0.5,7500,1.908463713665149,3.3748936319025233,7500
alpha_0.5,alpha,0.5,19,8,0.5,2.0,0.5,7500,1.908463713665149,3.279751525959,7500
alpha_0.5,alpha,0.5,19,9,0.5,2.0,0.5,7500,1.908463713665149,3.3959086230024695,7500
alpha_0.5,alpha,0.5,19,10,0.5,2.0,0.5,7500,1.908463713665149,3.2704094640212134,7500
alpha_0.5,alpha,0.5,19,11,0.5,2.0,0.5,7500,1.908463713665149,3.3534666129853576,7500
alpha_0.5,alpha,0.5,19,12,0.5,2.0,0.5,7500,1.908463713665149,3.311633188975975,7500
alpha_0.5,alpha,0.5,19,13,0.5,2.0,0.5,7500,1.908463713665149,3.3640741310082376,7500
alpha_0.5,alpha,0.5,19,14,0.5,2.0,0.5,7500,1.908463713665149,3.3836934739956632,7500
alpha_0.5,alpha,0.5,19,15,0.5,2.0,0.5,7500,1.908463713665149,3.2636751069221646,7500
alpha_0.5,alpha,0.5,19,16,0.5,2.0,0.5,7500,1.908463713665149,3.465386939002201,7500
alpha_0.5,alpha,0.5,19,17,0.5,2.0,0.5,7500,1.908463713665149,3.292313674930483,7500
alpha_0.5,alpha,0.5,19,18,0.5,2.0,0.5,7500,1.908463713665149,3.2704439850058407,7500
alpha_0.5,alpha,0.5,19,19,0.5,2.0,0.5,7500,1.908463713665149,3.3446934910025448,7500
alpha_0.5,alpha,0.5,20,0,0.5,2.0,0.5,7500,2.1697468439523346,5.494602996041067,7500
alpha_0.5,alpha,0.5,20,1,0.5,2.0,0.5,7500,2.1697468439523346,5.5743250149535015,7500
alpha_0.5,alpha,0.5,20,2,0.5,2.0,0.5,7500,2.1697468439523346,5.825356203946285,7500
alpha_0.5,alpha,0.5,20,3,0.5,2.0,0.5,7500,2.1697468439523346,5.616615156061016,7500
alpha_0.5,alpha,0.5,20,4,0.5,2.0,0.5,7500,2.1697468439523346,6.639826821046881,7500
alpha_0.5,alpha,0.5,20,5,0.5,2.0,0.5,7500,2.1697468439523346,6.73121016100049,7500
alpha_0.5,alpha,0.5,20,6,0.5,2.0,0.5,7500,2.1697468439523346,5.676284687011503,7500
alpha_0.5,alpha,0.5,20,7,0.5,2.0,0.5,7500,2.1697468439523346,5.622566096950322,7500
alpha_0.5,alpha,0.5,20,8,0.5,2.0,0.5,7500,2.1697468439523346,6.245794694055803,7500
alpha_0.5,alpha,0.5,20,9,0.5,2.0,0.5,7500,2.1697468439523346,5.764581925002858,7500
alpha_0.5,alpha,0.5,20,10,0.5,2.0,0.5,7500,2.1697468439523346,5.575920178089291,7500
alpha_0.5,alpha,0.5,20,11,0.5,2.0,0.5,7500,2.1697468439523346,5.799060272984207,7500
alpha_0.5,alpha,0.5,20,12,0.5,2.0,0.5,7500,2.1697468439523346,5.536898987949826,7500
alpha_0.5,alpha,0.5,20,13,0.5,2.0,0.5,7500,2.1697468439523346,5.786024066968821,7500
alpha_0.5,alpha,0.5,20,14,0.5,2.0,0.5,7500,2.1697468439523346,5.7873413120396435,7500
alpha_0.5,alpha,0.5,20,15,0.5,2.0,0.5,7500,2.1697468439523346,5.569457738893107,7500
alpha_0.5,alpha,0.5,20,16,0.5,2.0,0.5,7500,2.1697468439523346,5.866172899026424,7500
alpha_0.5,alpha,0.5,20,17,0.5,2.0,0.5,7500,2.1697468439523346,5.601098741986789,7500
alpha_0.5,alpha,0.5,20,18,0.5,2.0,0.5,7500,2.1697468439523346,5.6024823288898915,7500
alpha_0.5,alpha,0.5,20,19,0.5,2.0,0.5,7500,2.1697468439523346,5.726200388977304,7500
alpha_0.5,alpha,0.5,21,0,0.5,2.0,0.5,7500,2.207342884706021,3.7980505840387195,7500
alpha_0.5,alpha,0.5,21,1,0.5,2.0,0.5,7500,2.207342884706021,3.894429598003626,7500
alpha_0.5,alpha,0.5,21,2,0.5,2.0,0.5,7500,2.207342884706021,3.8847077540121973,7500
alpha_0.5,alpha,0.5,21,3,0.5,2.0,0.5,7500,2.207342884706021,3.9273455659858882,7500
alpha_0.5,alpha,0.5,21,4,0.5,2.0,0.5,7500,2.207342884706021,3.894229141995311,7500
alpha_0.5,alpha,0.5,21,5,0.5,2.0,0.5,7500,2.207342884706021,3.9912206429289654,7500
alpha_0.5,alpha,0.5,21,6,0.5,2.0,0.5,7500,2.207342884706021,3.8079064030898735,7500
alpha_0.5,alpha,0.5,21,7,0.5,2.0,0.5,7500,2.207342884706021,3.8103995790006593,7500
alpha_0.5,alpha,0.5,21,8,0.5,2.0,0.5,7500,2.207342884706021,4.067670842050575,7500
alpha_0.5,alpha,0.5,21,9,0.5,2.0,0.5,7500,2.207342884706021,5.327590947970748,7500
alpha_0.5,alpha,0.5,21,10,0.5,2.0,0.5,7500,2.207342884706021,3.779999383026734,7500
alpha_0.5,alpha,0.5,21,11,0.5,2.0,0.5,7500,2.207342884706021,3.9813307269942015,7500
alpha_0.5,alpha,0.5,21,12,0.5,2.0,0.5,7500,2.207342884706021,4.503217087942176,7500
alpha_0.5,alpha,0.5,21,13,0.5,2.0,0.5,7500,2.207342884706021,3.9878086580429226,7500
alpha_0.5,alpha,0.5,21,14,0.5,2.0,0.5,7500,2.207342884706021,3.859228761983104,7500
alpha_0.5,alpha,0.5,21,15,0.5,2.0,0.5,7500,2.207342884706021,3.9745902800932527,7500
alpha_0.5,alpha,0.5,21,16,0.5,2.0,0.5,7500,2.207342884706021,3.9031071030767635,7500
alpha_0.5,alpha,0.5,21,17,0.5,2.0,0.5,7500,2.207342884706021,3.9236956159584224,7500
alpha_0.5,alpha,0.5,21,18,0.5,2.0,0.5,7500,2.207342884706021,4.026163956033997,7500
alpha_0.5,alpha,0.5,21,19,0.5,2.0,0.5,7500,2.207342884706021,3.975177710992284,7500
alpha_0.5,alpha,0.5,22,0,0.5,2.0,0.5,7500,0.6495626464756479,23.86979477503337,7500
alpha_0.5,alpha,0.5,22,1,0.5,2.0,0.5,7500,0.6495626464756479,24.26480988401454,7500
alpha_0.5,alpha,0.5,22,2,0.5,2.0,0.5,7500,0.6495626477727782,25.331801243009977,7500
alpha_0.5,alpha,0.5,22,3,0.5,2.0,0.5,7500,0.6495626464756479,24.531760027981363,7500
alpha_0.5,alpha,0.5,22,4,0.5,2.0,0.5,7500,0.6495626464756479,24.25216690194793,7500
alpha_0.5,alpha,0.5,22,5,0.5,2.0,0.5,7500,0.6495626464756479,23.896211075014435,7500
alpha_0.5,alpha,0.5,22,6,0.5,2.0,0.5,7500,0.6495626464756479,24.34170696500223,7500
alpha_0.5,alpha,0.5,22,7,0.5,2.0,0.5,7500,0.6495626464756479,23.658752672025003,7500
alpha_0.5,alpha,0.5,22,8,0.5,2.0,0.5,7500,0.6495626464756479,24.00530569208786,7500
alpha_0.5,alpha,0.5,22,9,0.5,2.0,0.5,7500,0.6495626464756479,24.420782825094648,7500
alpha_0.5,alpha,0.5,22,10,0.5,2.0,0.5,7500,0.6495626464756479,24.974704634048976,7500
alpha_0.5,alpha,0.5,22,11,0.5,2.0,0.5,7500,0.6495626464756479,23.844818221987225,7500
alpha_0.5,alpha,0.5,22,12,0.5,2.0,0.5,7500,0.6495626464756479,24.53791573503986,7500
alpha_0.5,alpha,0.5,22,13,0.5,2.0,0.5,7500,0.6495626464756479,24.40544477000367,7500
alpha_0.5,alpha,0.5,22,14,0.5,2.0,0.5,7500,0.6495626464756479,24.84925868595019,7500
alpha_0.5,alpha,0.5,22,15,0.5,2.0,0.5,7500,0.6495626464756479,23.875939945923164,7500
alpha_0.5,alpha,0.5,22,16,0.5,2.0,0.5,7500,0.6495626464756479,23.562550776056014,7500
alpha_0.5,alpha,0.5,22,17,0.5,2.0,0.5,7500,0.6495626477727782,24.49201740906574,7500
alpha_0.5,alpha,0.5,22,18,0.5,2.0,0.5,7500,0.6495626464756479,24.36336926696822,7500
alpha_0.5,alpha,0.5,22,19,0.5,2.0,0.5,7500,0.6495626477727782,24.048149712965824,7500
alpha_0.5,alpha,0.5,23,0,0.5,2.0,0.5,7500,2.01067302300028,2.2128199469298124,7500
alpha_0.5,alpha,0.5,23,1,0.5,2.0,0.5,7500,2.01067302300028,2.2207107150461525,7500
alpha_0.5,alpha,0.5,23,2,0.5,2.0,0.5,7500,2.01067302300028,2.2967478529317304,7500
alpha_0.5,alpha,0.5,23,3,0.5,2.0,0.5,7500,2.01067302300028,2.1831966169411317,7500
alpha_0.5,alpha,0.5,23,4,0.5,2.0,0.5,7500,2.01067302300028,2.255327079910785,7500
alpha_0.5,alpha,0.5,23,5,0.5,2.0,0.5,7500,2.01067302300028,2.233178462018259,7500
alpha_0.5,alpha,0.5,23,6,0.5,2.0,0.5,7500,2.01067302300028,2.2907808530144393,7500
alpha_0.5,alpha,0.5,23,7,0.5,2.0,0.5,7500,2.01067302300028,2.3161483069416136,7500
alpha_0.5,alpha,0.5,23,8,0.5,2.0,0.5,7500,2.01067302300028,2.262778545031324,7500
alpha_0.5,alpha,0.5,23,9,0.5,2.0,0.5,7500,2.01067302300028,2.207113528973423,7500
alpha_0.5,alpha,0.5,23,10,0.5,2.0,0.5,7500,2.01067302300028,2.2184832859784365,7500
alpha_0.5,alpha,0.5,23,11,0.5,2.0,0.5,7500,2.01067302300028,2.244356484967284,7500
alpha_0.5,alpha,0.5,23,12,0.5,2.0,0.5,7500,2.01067302300028,2.2981644299579784,7500
alpha_0.5,alpha,0.5,23,13,0.5,2.0,0.5,7500,2.01067302300028,2.2198277509305626,7500
alpha_0.5,alpha,0.5,23,14,0.5,2.0,0.5,7500,2.01067302300028,2.2346021949779242,7500
alpha_0.5,alpha,0.5,23,15,0.5,2.0,0.5,7500,2.01067302300028,2.274464276037179,7500
alpha_0.5,alpha,0.5,23,16,0.5,2.0,0.5,7500,2.01067302300028,2.3148108900059015,7500
alpha_0.5,alpha,0.5,23,17,0.5,2.0,0.5,7500,2.01067302300028,2.298490739078261,7500
alpha_0.5,alpha,0.5,23,18,0.5,2.0,0.5,7500,2.01067302300028,2.295154073042795,7500
alpha_0.5,alpha,0.5,23,19,0.5,2.0,0.5,7500,2.01067302300028,2.245616442989558,7500
alpha_0.5,alpha,0.5,24,0,0.5,2.0,0.5,7500,1.3508272334785483,2.2562870449619368,7500
alpha_0.5,alpha,0.5,24,1,0.5,2.0,0.5,7500,1.3508272334785483,2.246852488955483,7500
alpha_0.5,alpha,0.5,24,2,0.5,2.0,0.5,7500,1.3508272334785483,2.316243949928321,7500
alpha_0.5,alpha,0.5,24,3,0.5,2.0,0.5,7500,1.3508272334785483,2.2702173000434414,7500
alpha_0.5,alpha,0.5,24,4,0.5,2.0,0.5,7500,1.3508272334785483,2.317229215055704,7500
alpha_0.5,alpha,0.5,24,5,0.5,2.0,0.5,7500,1.3508272334785483,2.2302228739717975,7500
alpha_0.5,alpha,0.5,24,6,0.5,2.0,0.5,7500,1.3508272334785483,2.302753920084797,7500
alpha_0.5,alpha,0.5,24,7,0.5,2.0,0.5,7500,1.3508272334785483,2.2090506890090182,7500
alpha_0.5,alpha,0.5,24,8,0.5,2.0,0.5,7500,1.3508272334785483,2.2193384510464966,7500
alpha_0.5,alpha,0.5,24,9,0.5,2.0,0.5,7500,1.3508272334785483,2.270513859926723,7500
alpha_0.5,alpha,0.5,24,10,0.5,2.0,0.5,7500,1.3508272334785483,2.2138739959336817,7500
alpha_0.5,alpha,0.5,24,11,0.5,2.0,0.5,7500,1.3508272334785483,2.271869297954254,7500
alpha_0.5,alpha,0.5,24,12,0.5,2.0,0.5,7500,1.3508272334785483,2.350611294968985,7500
alpha_0.5,alpha,0.5,24,13,0.5,2.0,0.5,7500,1.3508272334785483,2.216057430021465,7500
alpha_0.5,alpha,0.5,24,14,0.5,2.0,0.5,7500,1.3508272334785483,2.2473395399283618,7500
alpha_0.5,alpha,0.5,24,15,0.5,2.0,0.5,7500,1.3508272334785483,2.288321919972077,7500
alpha_0.5,alpha,0.5,24,16,0.5,2.0,0.5,7500,1.3508272334785483,2.2796645930502564,7500
alpha_0.5,alpha,0.5,24,17,0.5,2.0,0.5,7500,1.3508272334785483,2.2705854900414124,7500
alpha_0.5,alpha,0.5,24,18,0.5,2.0,0.5,7500,1.3508272334785483,2.302072016056627,7500
alpha_0.5,alpha,0.5,24,19,0.5,2.0,0.5,7500,1.3508272334785483,2.2753426680574194,7500
alpha_0.5,alpha,0.5,25,0,0.5,2.0,0.5,7500,1.9406169918137253,3.3196112039731815,7500
alpha_0.5,alpha,0.5,25,1,0.5,2.0,0.5,7500,1.9406169918137253,3.2765379230258986,7500
alpha_0.5,alpha,0.5,25,2,0.5,2.0,0.5,7500,1.9406169918137253,3.453485200065188,7500
alpha_0.5,alpha,0.5,25,3,0.5,2.0,0.5,7500,1.9406169918137253,3.3307436070172116,7500
alpha_0.5,alpha,0.5,25,4,0.5,2.0,0.5,7500,1.9406169918137253,3.263569755014032,7500
alpha_0.5,alpha,0.5,25,5,0.5,2.0,0.5,7500,1.9406169918137253,3.2727344930171967,7500
alpha_0.5,alpha,0.5,25,6,0.5,2.0,0.5,7500,1.9406169918137253,3.259748973068781,7500
alpha_0.5,alpha,0.5,25,7,0.5,2.0,0.5,7500,1.9406169918137253,3.3861693950602785,7500
alpha_0.5,alpha,0.5,25,8,0.5,2.0,0.5,7500,1.9406169918137253,3.283531208988279,7500
alpha_0.5,alpha,0.5,25,9,0.5,2.0,0.5,7500,1.9406169918137253,3.3405587900197133,7500
alpha_0.5,alpha,0.5,25,10,0.5,2.0,0.5,7500,1.9406169918137253,3.2799513050122187,7500
alpha_0.5,alpha,0.5,25,11,0.5,2.0,0.5,7500,1.9406169918137253,3.3084110020427033,7500
alpha_0.5,alpha,0.5,25,12,0.5,2.0,0.5,7500,1.9406169918137253,3.463280966039747,7500
alpha_0.5,alpha,0.5,25,13,0.5,2.0,0.5,7500,1.9406169918137253,3.2869874719763175,7500
alpha_0.5,alpha,0.5,25,14,0.5,2.0,0.5,7500,1.9406169918137253,3.2889229910215363,7500
alpha_0.5,alpha,0.5,25,15,0.5,2.0,0.5,7500,1.9406169918137253,3.399472299963236,7500
alpha_0.5,alpha,0.5,25,16,0.5,2.0,0.5,7500,1.9406169918137253,3.439333795919083,7500
alpha_0.5,alpha,0.5,25,17,0.5,2.0,0.5,7500,1.9406169918137253,3.424049173016101,7500
alpha_0.5,alpha,0.5,25,18,0.5,2.0,0.5,7500,1.9406169918137253,3.391713879071176,7500
alpha_0.5,alpha,0.5,25,19,0.5,2.0,0.5,7500,1.9406169918137253,3.269377012969926,7500
alpha_0.5,alpha,0.5,26,0,0.5,2.0,0.5,7500,2.218200980928021,5.647829147987068,7500
alpha_0.5,alpha,0.5,26,1,0.5,2.0,0.5,7500,2.218200980928021,5.569320761947893,7500
alpha_0.5,alpha,0.5,26,2,0.5,2.0,0.5,7500,2.218200980928021,5.584717217949219,7500
alpha_0.5,alpha,0.5,26,3,0.5,2.0,0.5,7500,2.218200980928021,5.71072642900981,7500
alpha_0.5,alpha,0.5,26,4,0.5,2.0,0.5,7500,2.218200980928021,5.684312996920198,7500
alpha_0.5,alpha,0.5,26,5,0.5,2.0,0.5,7500,2.218200980928021,5.848895007977262,7500
